week_end,disease,geography,percent_visits,trend_on_date,recent_trend
2023-01-21,Bronchitis,Georgia,1.9,Decreasing,Decreasing
2023-01-21,Bronchitis,Hawaii,0.7,Decreasing,No Change
2023-01-21,Bronchitis,Idaho,0.5,Decreasing,No Change
2023-01-21,Bronchitis,Illinois,0.6,Decreasing,No Change
2023-01-21,Bronchitis,Indiana,0.9,Decreasing,No Change
2023-01-21,Bronchitis,Iowa,0.8,Decreasing,No Change
2023-01-21,Bronchitis,Kansas,0.4,Decreasing,No Change
2023-01-21,Bronchitis,Kentucky,0.8,Decreasing,Decreasing
2023-01-21,Bronchitis,Louisiana,0.9,Decreasing,No Change
2023-01-21,Bronchitis,Maine,0.5,Decreasing,No Change
2023-01-21,Bronchitis,Maryland,0.8,Decreasing,No Change
2023-01-21,Bronchitis,Massachusetts,0.9,Decreasing,No Change
2023-01-21,Bronchitis,Michigan,0.6,Decreasing,No Change
2023-01-21,Bronchitis,Minnesota,0.9,Decreasing,No Change
2023-01-21,Bronchitis,Mississippi,0.9,Decreasing,No Change
2023-01-21,Bronchitis,Missouri,0.7,Decreasing,No Change
2023-01-21,Bronchitis,Montana,0.6,Decreasing,No Change
2023-01-21,Bronchitis,Nebraska,0.4,Decreasing,No Change
2023-01-21,Bronchitis,Nevada,0.5,Decreasing,No Change
2023-01-21,Bronchitis,New Hampshire,0.9,Decreasing,No Change
2023-01-21,Bronchitis,New Jersey,0.5,Decreasing,No Change
2023-01-21,Bronchitis,New Mexico,0.5,Decreasing,No Change
2023-01-21,Bronchitis,New York,0.7,Decreasing,Decreasing
2023-01-21,Bronchitis,North Carolina,0.4,Decreasing,No Change
2023-01-21,Bronchitis,North Dakota,0.5,Decreasing,No Change
2023-01-21,Bronchitis,Ohio,0.5,Decreasing,No Change
2023-01-21,Bronchitis,Oklahoma,1.0,Decreasing,Increasing
2023-01-21,Bronchitis,Oregon,0.6,Decreasing,No Change
2023-01-21,Bronchitis,Pennsylvania,0.4,Decreasing,No Change
2023-01-21,Bronchitis,Rhode Island,0.8,Decreasing,No Change
2023-01-21,Bronchitis,South Carolina,0.5,Decreasing,Decreasing
2023-01-21,Bronchitis,South Dakota,0.6,Decreasing,No Change
2023-01-21,Bronchitis,Tennessee,0.9,Decreasing,No Change
2023-01-21,Bronchitis,Texas,0.5,Decreasing,Increasing
2023-01-21,Bronchitis,Utah,0.8,Decreasing,No Change
2023-01-21,Bronchitis,Vermont,0.8,Decreasing,No Change
2023-01-21,Bronchitis,Virginia,1.0,Decreasing,Decreasing
2023-01-21,Bronchitis,Washington,0.7,Decreasing,No Change
2023-01-21,Bronchitis,West Virginia,0.4,Decreasing,No Change
2023-01-21,Bronchitis,Wisconsin,0.5,Decreasing,Decreasing
2023-01-21,Bronchitis,Wyoming,0.7,Decreasing,No Change
2023-01-21,COVID,Alabama,1.1,Decreasing,No Change
2023-01-21,COVID,Alaska,0.3,Decreasing,No Change
2023-01-21,COVID,Arizona,0.2,Decreasing,No Change
2023-01-21,COVID,Arkansas,0.2,Decreasing,No Change
2023-01-21,COVID,California,0.4,Decreasing,No Change
2023-01-21,COVID,Colorado,0.1,Decreasing,No Change
2023-01-21,COVID,Connecticut,0.2,Decreasing,No Change
2023-01-21,COVID,Delaware,0.3,Decreasing,No Change
2023-01-21,COVID,District of Columbia,0.1,Decreasing,Increasing
2023-01-21,COVID,Florida,0.1,No Change,No Change
2023-01-21,COVID,Georgia,0.1,No Change,No Change
2023-01-21,COVID,Hawaii,0.5,Decreasing,No Change
2023-01-21,COVID,Idaho,0.2,Decreasing,No Change
2023-01-21,COVID,Illinois,0.2,Decreasing,No Change
2023-01-21,COVID,Indiana,0.3,Decreasing,No Change
2023-01-21,COVID,Iowa,0.3,Decreasing,No Change
2023-01-21,COVID,Kansas,0.2,Decreasing,No Change
2023-01-21,COVID,Kentucky,0.1,Decreasing,No Change
2023-01-21,COVID,Louisiana,0.2,Decreasing,No Change
2023-01-21,COVID,Maine,0.1,Decreasing,No Change
2023-01-21,COVID,Maryland,0.2,Decreasing,No Change
2023-01-21,COVID,Massachusetts,0.1,Decreasing,No Change
2024-08-17,Pneumonia,Connecticut,2.5,Increasing,No Change
2023-01-21,COVID,Michigan,0.6,Decreasing,No Change
2023-01-21,COVID,Minnesota,0.1,No Change,No Change
2023-01-21,COVID,Mississippi,0.8,Decreasing,No Change
2023-01-21,COVID,Missouri,0.2,Decreasing,Increasing
2023-01-21,COVID,Montana,0.1,Decreasing,No Change
2023-01-21,COVID,Nebraska,0.3,Decreasing,No Change
2023-01-21,COVID,Nevada,0.1,Decreasing,No Change
2023-01-21,COVID,New Hampshire,0.4,Decreasing,No Change
2023-01-21,COVID,New Jersey,0.1,Decreasing,No Change
2023-01-21,COVID,New Mexico,0.1,Decreasing,No Change
2023-01-21,COVID,New York,0.1,Decreasing,No Change
2023-01-21,COVID,North Carolina,0.5,Decreasing,No Change
2023-01-21,COVID,North Dakota,0.1,Decreasing,No Change
2023-01-21,COVID,Ohio,0.1,Decreasing,No Change
2023-01-21,COVID,Oklahoma,0.1,Decreasing,Increasing
2023-01-21,COVID,Oregon,0.2,Decreasing,No Change
2023-01-21,COVID,Pennsylvania,0.1,Decreasing,No Change
2023-01-21,COVID,Rhode Island,0.5,Decreasing,No Change
2023-01-21,COVID,South Carolina,0.3,Decreasing,No Change
2023-01-21,COVID,South Dakota,0.1,No Change,No Change
2023-01-21,COVID,Tennessee,0.1,Decreasing,No Change
2023-01-21,COVID,Texas,0.2,Decreasing,No Change
2023-01-21,COVID,Utah,0.2,Decreasing,Increasing
2023-01-21,COVID,Vermont,0.6,Decreasing,No Change
2023-01-21,COVID,Virginia,0.6,Decreasing,No Change
2023-01-21,COVID,Washington,0.1,Decreasing,No Change
2023-01-21,COVID,West Virginia,0.4,Decreasing,No Change
2023-01-21,COVID,Wisconsin,0.2,Decreasing,No Change
2023-01-21,COVID,Wyoming,0.2,Decreasing,No Change
2023-01-21,Influenza,Alabama,4.2,Decreasing,Decreasing
2023-01-21,Influenza,Alaska,2.4,Decreasing,No Change
2023-01-21,Influenza,Arizona,2.2,Decreasing,Increasing
2023-01-21,Influenza,Arkansas,2.0,Decreasing,Decreasing
2023-01-21,Influenza,California,2.3,Decreasing,No Change
2023-01-21,Influenza,Colorado,3.6,Decreasing,Increasing
2023-01-21,Influenza,Connecticut,3.5,Decreasing,No Change
2023-01-21,Influenza,Delaware,3.7,Decreasing,No Change
2023-01-21,Influenza,District of Columbia,4.3,Decreasing,Decreasing
2023-01-21,Influenza,Florida,2.8,Decreasing,Increasing
2023-01-21,Influenza,Georgia,4.9,Decreasing,Decreasing
2023-01-21,Influenza,Hawaii,2.6,Decreasing,No Change
2023-01-21,Influenza,Idaho,2.8,Decreasing,Increasing
2023-01-21,Influenza,Illinois,2.6,Decreasing,Increasing
2023-01-21,Influenza,Indiana,3.5,Decreasing,Increasing
2023-01-21,Influenza,Iowa,2.8,Decreasing,Increasing
2023-01-21,Influenza,Kansas,2.8,Decreasing,Increasing
2023-01-21,Influenza,Kentucky,3.7,Decreasing,Decreasing
2023-01-21,Influenza,Louisiana,3.7,Decreasing,Increasing
2023-01-21,Influenza,Maine,3.3,Decreasing,No Change
2023-01-21,Influenza,Maryland,4.3,Decreasing,No Change
2023-01-21,Influenza,Massachusetts,2.9,Decreasing,Increasing
2023-01-21,Influenza,Michigan,3.4,Decreasing,Increasing
2023-01-21,Influenza,Minnesota,3.6,Decreasing,No Change
2023-01-21,Influenza,Mississippi,3.4,Decreasing,No Change
2023-01-21,Influenza,Missouri,3.2,Decreasing,Increasing
2023-01-21,Influenza,Montana,2.0,Decreasing,Increasing
2023-01-21,Influenza,Nebraska,1.9,Decreasing,No Change
2023-01-21,Influenza,Nevada,3.6,Decreasing,No Change
2023-01-21,Influenza,New Hampshire,3.0,Decreasing,No Change
2023-01-21,Influenza,New Jersey,2.8,Decreasing,Decreasing
2023-01-21,Influenza,New Mexico,2.7,Decreasing,Increasing
2023-01-21,Influenza,New York,3.9,Decreasing,Increasing
2023-01-21,Influenza,North Carolina,3.1,Decreasing,Decreasing
2023-01-21,Influenza,North Dakota,3.1,Decreasing,Decreasing
2023-01-21,Influenza,Ohio,3.4,Decreasing,Increasing
2023-01-21,Influenza,Oklahoma,3.8,Decreasing,No Change
2023-01-21,Influenza,Oregon,2.6,Decreasing,Increasing
2023-01-21,Influenza,Pennsylvania,1.5,Decreasing,Increasing
2023-01-21,Influenza,Rhode Island,2.8,Decreasing,Increasing
2023-01-21,Influenza,South Carolina,2.2,Decreasing,Decreasing
2023-01-21,Influenza,South Dakota,3.5,Decreasing,No Change
2023-01-21,Influenza,Tennessee,3.9,Decreasing,Increasing
2023-01-21,Influenza,Texas,3.1,Decreasing,Increasing
2023-01-21,Influenza,Utah,3.3,Decreasing,Decreasing
2023-01-21,Influenza,Vermont,2.8,Decreasing,No Change
2023-01-21,Influenza,Virginia,4.6,Decreasing,Increasing
2023-01-21,Influenza,Washington,4.2,Decreasing,Increasing
2023-01-21,Influenza,West Virginia,3.4,Decreasing,Decreasing
2023-01-21,Influenza,Wisconsin,3.5,Decreasing,Increasing
2023-01-21,Influenza,Wyoming,2.6,Decreasing,Increasing
2023-01-28,Pneumonia,Alabama,2.4,No Change,Decreasing
2023-01-28,Pneumonia,Alaska,1.5,Decreasing,No Change
2023-01-28,Pneumonia,Arizona,1.5,Decreasing,Increasing
2023-01-28,Pneumonia,Arkansas,1.5,Decreasing,Decreasing
2023-01-28,Pneumonia,California,1.3,Decreasing,No Change
2023-01-28,Pneumonia,Colorado,2.8,Decreasing,Increasing
2023-01-28,Pneumonia,Connecticut,2.7,Decreasing,No Change
2023-01-28,Pneumonia,Delaware,2.6,Decreasing,No Change
2023-01-28,Pneumonia,District of Columbia,2.5,Decreasing,Decreasing
2023-01-28,Pneumonia,Florida,1.8,Decreasing,Increasing
2023-01-28,Pneumonia,Georgia,2.0,Decreasing,Decreasing
2023-01-28,Pneumonia,Hawaii,1.7,Decreasing,No Change
2023-01-28,Pneumonia,Idaho,2.0,Decreasing,Increasing
2023-01-28,Pneumonia,Illinois,1.8,Decreasing,Increasing
2023-01-28,Pneumonia,Indiana,2.4,Decreasing,Increasing
2023-01-28,Pneumonia,Iowa,1.7,Decreasing,Increasing
2023-01-28,Pneumonia,Kansas,2.2,Decreasing,Increasing
2023-01-28,Pneumonia,Kentucky,2.7,Decreasing,Decreasing
2023-01-28,Pneumonia,Louisiana,2.8,No Change,Increasing
2023-01-28,Pneumonia,Maine,2.6,Decreasing,No Change
2023-01-28,Pneumonia,Maryland,3.0,Decreasing,Increasing
2023-01-28,Pneumonia,Massachusetts,1.7,Decreasing,Increasing
2023-01-28,Pneumonia,Michigan,2.5,No Change,Increasing
2023-01-28,Pneumonia,Minnesota,2.3,Decreasing,No Change
2023-01-28,Pneumonia,Mississippi,1.6,Decreasing,No Change
2023-01-28,Pneumonia,Missouri,2.1,Decreasing,Increasing
2023-01-28,Pneumonia,Montana,1.2,Decreasing,Increasing
2023-01-28,Pneumonia,Nebraska,1.2,Decreasing,No Change
2023-01-28,Pneumonia,Nevada,2.8,Decreasing,No Change
2023-01-28,Pneumonia,New Hampshire,1.6,Decreasing,No Change
2023-01-28,Pneumonia,New Jersey,2.0,Decreasing,No Change
2023-01-28,Pneumonia,New Mexico,2.0,Decreasing,Increasing
2023-01-28,Pneumonia,New York,2.9,Decreasing,Increasing
2023-01-28,Pneumonia,North Carolina,2.3,Decreasing,Decreasing
2023-01-28,Pneumonia,North Dakota,2.3,Decreasing,Decreasing
2023-01-28,Pneumonia,Ohio,2.6,Decreasing,Increasing
2023-01-28,Pneumonia,Oklahoma,2.5,Decreasing,No Change
2023-01-28,Pneumonia,Oregon,1.8,Decreasing,Increasing
2023-01-28,Pneumonia,Pennsylvania,0.9,Decreasing,Increasing
2023-01-28,Pneumonia,Rhode Island,1.4,Decreasing,Increasing
2023-01-28,Pneumonia,South Carolina,1.5,Decreasing,Decreasing
2023-01-28,Pneumonia,South Dakota,2.8,Decreasing,No Change
2023-01-28,Pneumonia,Tennessee,2.5,Decreasing,Increasing
2023-01-28,Pneumonia,Texas,2.4,Decreasing,Increasing
2023-01-28,Pneumonia,Utah,2.1,Decreasing,Decreasing
2023-01-28,Pneumonia,Vermont,1.4,Decreasing,No Change
2023-01-28,Pneumonia,Virginia,3.6,No Change,Increasing
2023-01-28,Pneumonia,Washington,3.2,Decreasing,Increasing
2023-01-28,Pneumonia,West Virginia,2.6,Decreasing,Decreasing
2023-01-28,Pneumonia,Wisconsin,2.7,Decreasing,Increasing
2023-01-28,Pneumonia,Wyoming,1.6,Decreasing,Increasing
2023-01-28,Bronchitis,Alabama,0.6,Decreasing,No Change
2023-01-28,Bronchitis,Alaska,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Arizona,0.7,Decreasing,No Change
2023-01-28,Bronchitis,Arkansas,0.2,Decreasing,No Change
2023-01-28,Bronchitis,California,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Colorado,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Connecticut,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Delaware,0.4,Decreasing,No Change
2023-01-28,Bronchitis,District of Columbia,1.4,Decreasing,No Change
2023-01-28,Bronchitis,Florida,0.6,Decreasing,No Change
2023-01-28,Bronchitis,Georgia,1.4,Decreasing,Decreasing
2023-01-28,Bronchitis,Hawaii,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Idaho,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Illinois,0.4,Decreasing,No Change
2023-01-28,Bronchitis,Indiana,0.8,Decreasing,No Change
2023-01-28,Bronchitis,Iowa,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Kansas,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Kentucky,0.6,Decreasing,Decreasing
2023-01-28,Bronchitis,Louisiana,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Maine,0.4,Decreasing,No Change
2023-01-28,Bronchitis,Maryland,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Massachusetts,0.6,Decreasing,No Change
2023-01-28,Bronchitis,Michigan,0.4,Decreasing,No Change
2023-01-28,Bronchitis,Minnesota,0.6,Decreasing,No Change
2023-01-28,Bronchitis,Mississippi,0.7,Decreasing,No Change
2023-01-28,Bronchitis,Missouri,0.6,Decreasing,No Change
2023-01-28,Bronchitis,Montana,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Nebraska,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Nevada,0.4,Decreasing,No Change
2023-01-28,Bronchitis,New Hampshire,0.6,Decreasing,No Change
2023-01-28,Bronchitis,New Jersey,0.3,Decreasing,No Change
2023-01-28,Bronchitis,New Mexico,0.3,Decreasing,No Change
2023-01-28,Bronchitis,New York,0.4,Decreasing,Decreasing
2023-01-28,Bronchitis,North Carolina,0.3,Decreasing,No Change
2023-01-28,Bronchitis,North Dakota,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Ohio,0.4,Decreasing,No Change
2023-01-28,Bronchitis,Oklahoma,0.9,Decreasing,Increasing
2023-01-28,Bronchitis,Oregon,0.4,Decreasing,No Change
2023-01-28,Bronchitis,Pennsylvania,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Rhode Island,0.6,Decreasing,No Change
2023-01-28,Bronchitis,South Carolina,0.4,Decreasing,Decreasing
2023-01-28,Bronchitis,South Dakota,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Tennessee,0.7,Decreasing,No Change
2023-01-28,Bronchitis,Texas,0.4,Decreasing,Increasing
2023-01-28,Bronchitis,Utah,0.7,Decreasing,No Change
2023-01-28,Bronchitis,Vermont,0.5,Decreasing,No Change
2023-01-28,Bronchitis,Virginia,0.6,Decreasing,Decreasing
2023-01-28,Bronchitis,Washington,0.5,Decreasing,No Change
2023-01-28,Bronchitis,West Virginia,0.3,Decreasing,No Change
2023-01-28,Bronchitis,Wisconsin,0.4,Decreasing,Decreasing
2023-01-28,Bronchitis,Wyoming,0.4,Decreasing,No Change
2023-01-28,COVID,Alabama,0.9,Decreasing,No Change
2023-01-28,COVID,Alaska,0.2,Decreasing,No Change
2023-01-28,COVID,Arizona,0.1,Decreasing,No Change
2023-01-28,COVID,Arkansas,0.2,Decreasing,No Change
2023-01-28,COVID,California,0.3,Decreasing,No Change
2023-01-28,COVID,Colorado,0.0,Decreasing,No Change
2023-01-28,COVID,Connecticut,0.2,Decreasing,No Change
2023-01-28,COVID,Delaware,0.2,Decreasing,No Change
2023-01-28,COVID,District of Columbia,0.1,Decreasing,Increasing
2023-01-28,COVID,Florida,0.1,Decreasing,No Change
2023-01-28,COVID,Georgia,0.1,No Change,No Change
2023-01-28,COVID,Hawaii,0.5,Decreasing,No Change
2023-01-28,COVID,Idaho,0.2,Decreasing,No Change
2023-01-28,COVID,Illinois,0.1,Decreasing,No Change
2023-01-28,COVID,Indiana,0.4,Decreasing,No Change
2023-01-28,COVID,Iowa,0.2,Decreasing,No Change
2023-01-28,COVID,Kansas,0.2,Decreasing,No Change
2023-01-28,COVID,Kentucky,0.1,Decreasing,No Change
2023-01-28,COVID,Louisiana,0.1,Decreasing,No Change
2023-01-28,COVID,Maine,0.1,Decreasing,No Change
2023-01-28,COVID,Maryland,0.1,Decreasing,No Change
2023-01-28,COVID,Massachusetts,0.1,Decreasing,No Change
2023-01-28,COVID,Michigan,0.4,Decreasing,No Change
2023-01-28,COVID,Minnesota,0.1,No Change,No Change
2023-01-28,COVID,Mississippi,0.8,Decreasing,No Change
2023-01-28,COVID,Missouri,0.1,Decreasing,Increasing
2023-01-28,COVID,Montana,0.1,Decreasing,No Change
2023-01-28,COVID,Nebraska,0.2,Decreasing,No Change
2023-01-28,COVID,Nevada,0.1,Decreasing,No Change
2023-01-28,COVID,New Hampshire,0.3,Decreasing,No Change
2023-01-28,COVID,New Jersey,0.1,Decreasing,No Change
2023-01-28,COVID,New Mexico,0.1,Decreasing,No Change
2023-01-28,COVID,New York,0.1,Decreasing,No Change
2023-01-28,COVID,North Carolina,0.4,Decreasing,No Change
2023-01-28,COVID,North Dakota,0.1,Decreasing,No Change
2023-01-28,COVID,Ohio,0.1,Decreasing,No Change
2023-01-28,COVID,Oklahoma,0.1,Decreasing,Increasing
2023-01-28,COVID,Oregon,0.1,Decreasing,No Change
2023-01-28,COVID,Pennsylvania,0.1,Decreasing,No Change
2023-01-28,COVID,Rhode Island,0.4,Decreasing,No Change
2023-01-28,COVID,South Carolina,0.2,Decreasing,No Change
2023-01-28,COVID,South Dakota,0.1,No Change,No Change
2023-01-28,COVID,Tennessee,0.1,Decreasing,No Change
2023-01-28,COVID,Texas,0.1,Decreasing,No Change
2023-01-28,COVID,Utah,0.1,Decreasing,Increasing
2023-01-28,COVID,Vermont,0.3,Decreasing,No Change
2023-01-28,COVID,Virginia,0.4,Decreasing,No Change
2023-01-28,COVID,Washington,0.1,Decreasing,No Change
2023-01-28,COVID,West Virginia,0.3,Decreasing,No Change
2023-01-28,COVID,Wisconsin,0.2,Decreasing,No Change
2023-01-28,COVID,Wyoming,0.1,Decreasing,No Change
2023-01-28,Influenza,Alabama,3.8,Decreasing,Decreasing
2023-01-28,Influenza,Alaska,2.2,Decreasing,No Change
2023-01-28,Influenza,Arizona,2.3,Decreasing,Increasing
2023-01-28,Influenza,Arkansas,1.9,Decreasing,Decreasing
2023-01-28,Influenza,California,2.1,Decreasing,No Change
2023-01-28,Influenza,Colorado,3.2,Decreasing,Increasing
2023-01-28,Influenza,Connecticut,3.1,Decreasing,No Change
2023-01-28,Influenza,Delaware,3.2,Decreasing,No Change
2023-01-28,Influenza,District of Columbia,3.9,Decreasing,Decreasing
2023-01-28,Influenza,Florida,2.4,Decreasing,Increasing
2023-01-28,Influenza,Georgia,3.4,Decreasing,Decreasing
2023-01-28,Influenza,Hawaii,2.5,Decreasing,No Change
2023-01-28,Influenza,Idaho,2.4,Decreasing,Increasing
2023-01-28,Influenza,Illinois,2.2,Decreasing,Increasing
2023-01-28,Influenza,Indiana,3.4,Decreasing,Increasing
2023-01-28,Influenza,Iowa,2.4,Decreasing,Increasing
2023-01-28,Influenza,Kansas,2.6,Decreasing,Increasing
2023-01-28,Influenza,Kentucky,3.3,Decreasing,Decreasing
2023-01-28,Influenza,Louisiana,3.2,Decreasing,Increasing
2023-01-28,Influenza,Maine,3.1,Decreasing,No Change
2023-01-28,Influenza,Maryland,3.6,Decreasing,No Change
2023-01-28,Influenza,Massachusetts,2.4,Decreasing,Increasing
2023-01-28,Influenza,Michigan,3.2,Decreasing,Increasing
2023-01-28,Influenza,Minnesota,2.9,Decreasing,No Change
2023-01-28,Influenza,Mississippi,3.0,Decreasing,No Change
2023-01-28,Influenza,Missouri,2.8,Decreasing,Increasing
2023-01-28,Influenza,Montana,1.8,Decreasing,Increasing
2023-01-28,Influenza,Nebraska,1.7,Decreasing,No Change
2023-01-28,Influenza,Nevada,3.3,Decreasing,No Change
2023-01-28,Influenza,New Hampshire,2.4,Decreasing,No Change
2023-01-28,Influenza,New Jersey,2.4,Decreasing,Decreasing
2023-01-28,Influenza,New Mexico,2.5,Decreasing,Increasing
2023-01-28,Influenza,New York,3.4,Decreasing,Increasing
2023-01-28,Influenza,North Carolina,2.9,Decreasing,Decreasing
2023-01-28,Influenza,North Dakota,2.7,Decreasing,Decreasing
2023-01-28,Influenza,Ohio,3.1,Decreasing,Increasing
2023-01-28,Influenza,Oklahoma,3.4,Decreasing,No Change
2023-01-28,Influenza,Oregon,2.3,Decreasing,Increasing
2023-01-28,Influenza,Pennsylvania,1.4,Decreasing,Increasing
2023-01-28,Influenza,Rhode Island,2.4,Decreasing,Increasing
2023-01-28,Influenza,South Carolina,2.0,Decreasing,Decreasing
2023-01-28,Influenza,South Dakota,3.3,Decreasing,No Change
2023-01-28,Influenza,Tennessee,3.2,Decreasing,Increasing
2023-01-28,Influenza,Texas,2.9,Decreasing,Increasing
2023-01-28,Influenza,Utah,3.0,Decreasing,Decreasing
2023-01-28,Influenza,Vermont,2.2,Decreasing,No Change
2023-01-28,Influenza,Virginia,4.6,Decreasing,Increasing
2023-01-28,Influenza,Washington,3.8,Decreasing,Increasing
2023-01-28,Influenza,West Virginia,3.2,Decreasing,Decreasing
2023-01-28,Influenza,Wisconsin,3.2,Decreasing,Increasing
2023-01-28,Influenza,Wyoming,2.1,Decreasing,Increasing
2023-02-04,Pneumonia,Alabama,2.6,No Change,Decreasing
2023-02-04,Pneumonia,Alaska,1.5,Decreasing,No Change
2023-02-04,Pneumonia,Arizona,1.3,Decreasing,Increasing
2023-02-04,Pneumonia,Arkansas,1.6,Decreasing,Decreasing
2023-02-04,Pneumonia,California,1.5,No Change,No Change
2023-02-04,Pneumonia,Colorado,2.4,Decreasing,Increasing
2023-02-04,Pneumonia,Connecticut,3.0,Decreasing,No Change
2023-02-04,Pneumonia,Delaware,2.0,Decreasing,No Change
2023-02-04,Pneumonia,District of Columbia,2.2,Decreasing,Decreasing
2023-02-04,Pneumonia,Florida,1.7,Decreasing,Increasing
2023-02-04,Pneumonia,Georgia,2.1,Decreasing,Decreasing
2023-02-04,Pneumonia,Hawaii,1.8,No Change,No Change
2023-02-04,Pneumonia,Idaho,1.9,Decreasing,Increasing
2023-02-04,Pneumonia,Illinois,1.8,Decreasing,Increasing
2023-02-04,Pneumonia,Indiana,2.4,Decreasing,Increasing
2023-02-04,Pneumonia,Iowa,1.5,Decreasing,Increasing
2023-02-04,Pneumonia,Kansas,2.3,Decreasing,Increasing
2023-02-04,Pneumonia,Kentucky,2.7,Decreasing,Decreasing
2023-02-04,Pneumonia,Louisiana,2.4,No Change,Increasing
2023-02-04,Pneumonia,Maine,2.2,Decreasing,No Change
2023-02-04,Pneumonia,Maryland,2.7,Decreasing,Increasing
2023-02-04,Pneumonia,Massachusetts,1.7,Decreasing,Increasing
2023-02-04,Pneumonia,Michigan,2.6,No Change,Increasing
2023-02-04,Pneumonia,Minnesota,2.2,Decreasing,No Change
2023-02-04,Pneumonia,Mississippi,2.1,No Change,No Change
2023-02-04,Pneumonia,Missouri,2.1,Decreasing,Increasing
2023-02-04,Pneumonia,Montana,1.2,Decreasing,Increasing
2023-02-04,Pneumonia,Nebraska,1.2,Decreasing,No Change
2023-02-04,Pneumonia,Nevada,2.5,Decreasing,No Change
2023-02-04,Pneumonia,New Hampshire,1.7,Decreasing,No Change
2023-02-04,Pneumonia,New Jersey,1.8,Decreasing,No Change
2023-02-04,Pneumonia,New Mexico,1.9,Decreasing,Increasing
2023-02-04,Pneumonia,New York,2.6,Decreasing,Increasing
2023-02-04,Pneumonia,North Carolina,2.5,No Change,Decreasing
2023-02-04,Pneumonia,North Dakota,2.0,Decreasing,Decreasing
2023-02-04,Pneumonia,Ohio,2.4,Decreasing,Increasing
2023-02-04,Pneumonia,Oklahoma,2.4,Decreasing,No Change
2023-02-04,Pneumonia,Oregon,1.7,Decreasing,Increasing
